#TimeStamp;TripTime;Type
33;22;I
34;17;O
36;22;I
44;24;O
47;26;O
50;28;I
52;44;O
54;27;O
54;33;O
54;39;O
56;32;O
58;32;O
64;40;O
67;42;O
67;37;I
67;39;I
71;44;O
71;45;O
74;42;I
76;35;O
77;41;I
77;31;O
82;46;O
87;44;O
89;45;I
89;62;O
94;50;I
99;56;I
99;57;O
101;54;O
103;50;O
104;62;O
105;58;O
106;74;O
107;58;I
124;66;O
127;67;O
130;69;I
132;38;O
136;73;O
137;11;O
139;82;O
140;73;O
142;78;O
145;29;O
150;35;O
152;33;O
164;37;O
165;15;O
168;55;O
168;34;I
168;32;I
172;55;O
174;48;I
187;50;O
189;38;O
192;27;O
195;44;O
199;38;O
201;53;O
202;21;O
204;39;O
206;20;O
209;35;O
218;22;O
223;69;O
227;77;O
228;30;O
230;65;O
230;34;O
232;53;O
232;40;I
243;37;I
247;24;O
252;24;O
262;24;I
263;60;O
272;38;O
272;69;O
273;33;I
275;22;O
278;60;O
284;45;O
290;31;O
293;67;O
297;54;O
301;39;O
310;63;I
311;21;O
312;54;O
317;72;I
319;37;O
322;64;O
334;68;O
336;72;O
338;41;O
347;33;O
349;53;O
351;16;I
357;84;O
357;64;O
359;42;O
362;54;I
364;70;O
373;56;I
384;69;I
396;35;O
403;48;I
404;40;O
409;64;O
415;101;O
415;76;O
417;37;O
431;51;O
433;68;O
440;43;O
442;84;O
443;39;I
447;40;O
448;37;O
449;65;O
457;78;O
460;17;I
466;59;O
467;29;O
472;56;O
477;44;O
482;73;I
489;33;O
490;57;I
492;28;O
496;64;I
501;44;I
506;40;O
511;78;O
517;27;O
523;50;I
535;79;O
537;58;O
537;76;O
541;45;I
542;45;O
545;32;O
546;34;O
548;39;O
551;61;O
552;16;I
554;31;O
559;64;O
560;70;O
561;52;O
567;38;O
581;34;I
585;34;O
591;65;O
593;72;O
599;52;I
605;50;O
607;59;I
609;34;O
610;53;O
612;114;O
612;24;O
615;51;I
618;25;O
620;30;O
621;75;I
625;45;O
633;28;O
642;39;I
646;45;O
655;86;O
659;34;I
667;68;O
669;21;O
678;27;I
682;39;I
687;56;O
687;53;O
689;64;O
707;56;O
713;27;O
722;75;O
723;73;O
723;31;O
726;60;O
726;53;I
730;62;O
733;57;O
736;40;O
737;79;I
738;44;I
746;25;I
750;79;O
754;68;O
770;44;I
774;51;O
781;46;I
783;54;O
784;50;O
790;60;O
803;18;O
803;84;O
806;39;I
811;55;O
812;60;O
813;54;O
813;68;I
816;33;I
818;81;O
820;48;O
822;38;O
826;48;O
831;29;O
838;16;O
844;57;O
847;33;O
851;48;O
855;76;O
855;45;I
867;87;O
869;31;O
872;54;O
875;38;O
877;78;I
881;73;O
884;46;I
884;50;O
896;48;O
901;33;I
903;56;O
907;49;I
909;46;I
910;61;I
913;70;O
913;32;O
921;23;O
928;62;O
928;94;O
931;49;O
939;51;O
939;28;O
950;41;O
