#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/45,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.98;4;None/0,ParkPod/3,RepositionPod/0,Insert/12,Extract/27,Rest/3
119.96;5;None/0,ParkPod/6,RepositionPod/0,Insert/15,Extract/24,Rest/0
179.87;4;None/0,ParkPod/8,RepositionPod/0,Insert/11,Extract/24,Rest/2
239.94;7;None/0,ParkPod/6,RepositionPod/0,Insert/14,Extract/25,Rest/0
299.97;8;None/0,ParkPod/2,RepositionPod/0,Insert/13,Extract/29,Rest/1
359.99;8;None/0,ParkPod/6,RepositionPod/0,Insert/11,Extract/26,Rest/2
419.94;9;None/0,ParkPod/6,RepositionPod/0,Insert/13,Extract/26,Rest/0
479.98;4;None/0,ParkPod/3,RepositionPod/0,Insert/15,Extract/27,Rest/0
540;7;None/0,ParkPod/2,RepositionPod/0,Insert/15,Extract/28,Rest/0
599.81;4;None/0,ParkPod/7,RepositionPod/0,Insert/13,Extract/25,Rest/0
659.83;7;None/0,ParkPod/7,RepositionPod/0,Insert/14,Extract/24,Rest/0
719.99;3;None/0,ParkPod/3,RepositionPod/0,Insert/14,Extract/28,Rest/0
779.96;5;None/0,ParkPod/6,RepositionPod/0,Insert/13,Extract/26,Rest/0
839.96;4;None/0,ParkPod/7,RepositionPod/0,Insert/15,Extract/23,Rest/0
899.95;4;None/0,ParkPod/7,RepositionPod/0,Insert/12,Extract/26,Rest/0
959.91;10;None/0,ParkPod/3,RepositionPod/0,Insert/15,Extract/27,Rest/0
1019.99;5;None/0,ParkPod/8,RepositionPod/0,Insert/14,Extract/23,Rest/0
1079.92;2;None/0,ParkPod/9,RepositionPod/0,Insert/11,Extract/25,Rest/0
1139.93;5;None/0,ParkPod/6,RepositionPod/0,Insert/14,Extract/25,Rest/0
1199.99;4;None/0,ParkPod/6,RepositionPod/0,Insert/13,Extract/25,Rest/1
1259.96;8;None/0,ParkPod/6,RepositionPod/0,Insert/14,Extract/25,Rest/0
1319.83;5;None/0,ParkPod/7,RepositionPod/0,Insert/14,Extract/24,Rest/0
1379.94;4;None/0,ParkPod/5,RepositionPod/0,Insert/14,Extract/26,Rest/0
1439.89;4;None/0,ParkPod/5,RepositionPod/0,Insert/14,Extract/26,Rest/0
1499.96;5;None/0,ParkPod/3,RepositionPod/0,Insert/14,Extract/28,Rest/0
1559.98;10;None/0,ParkPod/6,RepositionPod/0,Insert/13,Extract/26,Rest/0
1619.81;4;None/0,ParkPod/5,RepositionPod/0,Insert/15,Extract/25,Rest/0
1679.94;1;None/0,ParkPod/6,RepositionPod/0,Insert/14,Extract/25,Rest/0
1739.86;0;None/0,ParkPod/12,RepositionPod/0,Insert/13,Extract/20,Rest/0
1799.97;7;None/0,ParkPod/8,RepositionPod/0,Insert/12,Extract/25,Rest/0
1859.97;8;None/0,ParkPod/7,RepositionPod/0,Insert/14,Extract/24,Rest/0
1919.97;4;None/0,ParkPod/5,RepositionPod/0,Insert/14,Extract/26,Rest/0
