#TimeStamp;Bot;Pod;OutputStation
41.04;10;689;8
51.08;39;557;2
55.07;6;931;11
57.56;27;727;0
61.05;43;791;4
61.2;40;467;1
61.96;29;291;7
66.5;26;1129;8
67.46;27;727;0
71.09;43;791;4
71.13;40;467;1
71.25;34;582;3
71.8;29;291;7
75.92;24;948;9
76.38;32;430;5
77.59;30;32;0
79.47;16;605;6
81.25;34;582;3
85.92;24;948;9
86.64;13;42;11
89.66;16;605;6
91.28;34;582;3
93.96;8;1001;1
95.23;21;583;0
96.19;23;1012;9
96.66;13;42;11
99.68;41;728;6
104.3;8;1001;1
105.3;21;583;0
106.11;23;1012;9
106.55;36;324;10
106.69;13;42;11
110.02;4;854;4
110.36;17;1046;3
111.95;2;482;7
113.69;28;708;2
114.14;8;1001;1
115.1;21;583;0
116.06;23;1012;9
116.73;13;42;11
119.86;5;536;6
120.04;4;854;4
123.71;28;708;2
126.2;23;1012;9
126.75;13;42;11
129.87;5;536;6
129.92;4;854;4
130.87;14;321;10
134.63;22;405;5
136.71;13;42;11
140;4;854;4
140.89;14;321;10
144.93;22;405;5
149.83;9;1110;11
150.04;4;854;4
150.78;14;321;10
154.86;22;405;5
160.09;11;1092;4
160.9;14;321;10
164.92;22;405;5
170.92;14;321;10
172.53;30;727;0
174.97;37;569;5
175.91;10;151;8
178.33;34;1129;3
181;0;568;10
182.56;30;727;0
184.98;37;569;5
192.38;30;727;0
202.61;30;727;0
210.56;36;482;10
211.86;8;89;1
212.62;30;727;0
213.1;26;501;8
220.64;36;482;10
221.06;39;609;2
221.88;8;89;1
222.64;30;727;0
223.03;26;501;8
227.38;16;817;6
230.77;36;482;10
231.06;39;609;2
231.1;29;150;7
231.96;40;1185;1
232.68;27;668;0
240.32;6;291;11
240.61;36;482;10
241.08;28;898;2
241.13;2;605;7
242.03;40;1185;1
242.7;27;668;0
244.17;41;1001;6
250.29;6;291;11
250.54;34;1012;3
251.08;28;898;2
252.18;40;1185;1
253.36;23;134;9
254.21;41;1001;6
258;21;931;0
260.38;6;291;11
260.55;34;1012;3
262.25;40;1185;1
263.77;32;891;5
264.13;41;1001;6
266.29;24;708;9
267.26;43;928;4
268.06;21;931;0
270.45;6;291;11
270.54;17;280;3
272.3;40;1185;1
273.84;32;891;5
276.26;24;708;9
277.21;43;928;4
278.21;21;931;0
279.76;5;324;6
280.51;17;280;3
282.36;40;1185;1
283.88;32;891;5
286.22;24;708;9
287.28;43;928;4
288.23;21;931;0
289.81;5;324;6
292.4;40;1185;1
293.9;32;891;5
296.99;13;755;11
297.32;43;928;4
298.23;21;931;0
299.85;5;324;6
302.43;8;151;1
303.9;22;39;5
305.95;10;884;8
307.06;13;755;11
308.26;21;931;0
308.57;4;13;4
309.66;5;324;6
312.24;8;151;1
313.78;22;39;5
315.98;10;884;8
316.99;9;370;11
318.65;4;13;4
319.76;0;536;10
322.35;8;151;1
323.83;22;39;5
326.06;10;884;8
327.09;9;370;11
328.52;27;1129;0
328.85;4;13;4
329.85;0;536;10
332.48;8;151;1
333.06;2;1046;7
333.15;16;854;6
336.18;10;884;8
337.15;9;370;11
338.8;27;1129;0
338.85;4;13;4
343.11;16;854;6
346.19;10;884;8
347.02;9;370;11
348.82;27;1129;0
348.86;11;212;4
352.99;14;582;10
353.2;16;854;6
355.23;37;665;5
356.04;26;731;8
357.19;9;370;11
358.73;30;467;0
358.86;11;212;4
360.32;17;190;3
363.17;16;854;6
365.51;37;665;5
366.27;26;731;8
367.2;9;370;11
368.7;30;467;0
368.91;11;212;4
373.28;16;854;6
375.56;37;665;5
376.24;34;568;3
376.29;26;731;8
377.21;9;370;11
378.71;30;467;0
378.86;11;212;4
382.78;29;321;7
383.59;16;854;6
385.59;37;665;5
385.8;39;322;2
386.29;34;568;3
386.33;26;731;8
387.19;9;370;11
388.85;30;467;0
390.57;36;35;10
392.61;29;321;7
393.61;16;854;6
395.64;37;665;5
395.84;39;322;2
396.29;34;568;3
396.33;26;731;8
397.25;9;370;11
398.88;30;467;0
400.61;36;35;10
403.63;16;854;6
405.75;37;665;5
405.88;28;605;2
406.34;34;568;3
406.38;26;731;8
406.99;6;689;11
408.93;30;467;0
410.61;36;35;10
413.65;5;482;6
415.78;37;665;5
415.93;28;605;2
416.36;34;568;3
416.59;26;731;8
417.16;6;689;11
418.93;30;467;0
420.19;24;791;9
420.62;36;35;10
425.83;37;665;5
425.87;28;605;2
426.37;34;568;3
426.6;26;731;8
427.13;6;689;11
428.47;43;46;4
428.97;30;467;0
429.06;41;1110;6
430.58;36;35;10
432.73;2;966;7
435.83;37;665;5
435.92;28;605;2
436.4;34;568;3
436.62;26;731;8
438.71;43;46;4
438.97;30;467;0
439.01;41;1110;6
439.1;23;90;9
440.62;36;35;10
445.88;37;665;5
445.96;28;605;2
448.66;43;46;4
449.01;21;281;0
449.05;41;1110;6
449.24;23;90;9
450.66;36;35;10
453.74;13;1052;11
455.88;32;609;5
455.92;28;605;2
458.81;43;46;4
459.05;21;281;0
459.05;41;1110;6
459.24;23;90;9
460.6;36;35;10
465.92;32;609;5
468.71;43;46;4
469.01;21;281;0
469.01;41;1110;6
469.28;23;90;9
470.67;14;611;10
475.8;32;609;5
478.92;4;819;4
479.36;23;90;9
485.9;32;609;5
488.66;40;20;1
488.8;4;819;4
489.56;17;30;3
489.6;23;90;9
495.93;32;609;5
497.86;0;604;10
498.44;40;20;1
498.94;4;819;4
499.22;16;1129;6
499.51;17;30;3
505.95;32;609;5
507.75;0;604;10
509.36;16;1129;6
509.51;17;30;3
511.18;10;150;8
515.97;32;609;5
517.91;0;604;10
518.4;8;298;1
518.8;29;11;7
519.42;16;1129;6
524.09;39;755;2
525.9;22;42;5
527.94;0;604;10
528.41;8;298;1
531.22;27;343;0
534.23;39;755;2
536.01;22;42;5
538.01;0;604;10
538.39;8;298;1
541.1;27;343;0
544.26;39;755;2
546.08;22;42;5
548.05;0;604;10
550.9;11;822;4
551.39;27;343;0
554.31;39;755;2
556.13;22;42;5
557.97;0;604;10
559.24;24;169;9
560.97;11;822;4
561.22;27;343;0
564.38;39;755;2
568.07;0;604;10
569.27;24;169;9
570.99;11;822;4
574.27;13;928;11
578.07;0;604;10
579.09;24;169;9
581.01;11;822;4
582.51;5;1001;6
587.56;30;1009;0
589.28;24;169;9
591.09;11;822;4
591.18;9;597;11
592.55;5;1001;6
597.89;21;391;0
601.12;11;822;4
601.31;9;597;11
601.85;17;667;3
602.68;5;1001;6
603.11;23;1052;9
607.83;21;391;0
611.15;43;468;4
611.24;36;773;10
611.29;9;597;11
611.6;17;667;3
612.76;5;1001;6
616.99;28;518;2
617.97;21;391;0
619.45;26;1053;8
621.16;43;468;4
621.35;9;597;11
621.97;2;1172;7
622.78;5;1001;6
627.17;28;518;2
627.78;32;405;5
627.99;21;391;0
629.22;34;1096;3
629.5;26;1053;8
631.2;43;468;4
631.41;9;597;11
631.99;2;1172;7
632.73;5;1001;6
636.46;14;127;10
637.08;28;518;2
637.93;21;391;0
639.26;34;1096;3
639.63;26;1053;8
641.25;43;468;4
641.32;9;597;11
642;2;1172;7
642.04;37;862;5
642.79;5;1001;6
646.61;14;127;10
647.07;28;518;2
649.1;34;1096;3
650.45;40;874;1
651.36;43;468;4
651.59;9;597;11
652.04;29;817;7
652.13;37;862;5
652.7;41;322;6
656.71;14;127;10
657.26;28;518;2
659.28;34;1096;3
661.37;43;468;4
661.64;6;591;11
661.94;29;817;7
662.18;37;862;5
662.83;41;322;6
665.95;10;235;8
667.01;14;127;10
667.31;28;518;2
669.19;34;1096;3
671.27;43;468;4
671.69;6;591;11
672.09;29;817;7
672.23;37;862;5
674.44;27;791;0
675.99;10;235;8
676.9;14;127;10
677.53;28;518;2
679.28;34;1096;3
681.4;43;468;4
681.79;6;591;11
681.9;29;817;7
682.32;37;862;5
684.48;27;791;0
685.99;10;235;8
687.06;14;127;10
687.68;28;518;2
689.32;34;1096;3
691.78;6;591;11
692.16;29;817;7
692.36;37;862;5
694.52;27;791;0
696.03;10;235;8
697.27;14;127;10
699.28;39;150;2
701.83;6;591;11
702.41;37;862;5
704.06;11;766;4
704.52;27;791;0
705.98;10;235;8
707.31;0;288;10
709.27;39;150;2
710.69;8;517;1
711.84;6;591;11
712.44;37;862;5
713.27;16;820;6
714.21;11;766;4
716;10;235;8
717.36;0;288;10
719.33;39;150;2
720.74;8;517;1
721.86;13;353;11
723.27;16;820;6
724.24;11;766;4
726.08;10;235;8
726.54;22;885;5
727.08;30;980;0
727.4;0;288;10
729.28;39;150;2
730.78;8;517;1
731.79;13;353;11
732.74;24;146;9
733.33;16;820;6
734.29;11;766;4
736;10;235;8
736.59;22;885;5
737.16;30;980;0
737.37;0;288;10
739.29;39;150;2
740.83;8;517;1
741.79;13;353;11
743.5;16;820;6
744.33;11;766;4
746.12;10;235;8
746.42;22;885;5
746.95;30;980;0
747.42;0;288;10
749.29;39;150;2
750.84;8;517;1
751.84;13;353;11
753.64;16;820;6
754.37;4;48;4
756.26;10;235;8
756.35;22;885;5
757.1;30;980;0
759.39;39;150;2
764.48;4;48;4
766.62;22;885;5
767.15;30;980;0
769.41;39;150;2
770.83;23;632;9
772.63;9;212;11
774.54;4;48;4
776.66;22;885;5
779.21;39;150;2
780.35;40;1052;1
780.85;23;632;9
780.9;5;255;6
782.67;9;212;11
784.66;4;48;4
786.7;22;885;5
789.39;39;150;2
789.8;2;643;7
790.4;40;1052;1
790.93;23;632;9
790.99;21;734;0
790.99;5;255;6
791.54;17;982;3
792.67;9;212;11
793.13;36;983;10
794.7;43;467;4
799.46;39;150;2
799.84;2;643;7
800.57;40;1052;1
800.95;23;632;9
801.13;5;255;6
801.21;21;734;0
803.46;36;983;10
804.45;26;609;8
804.75;43;467;4
809.92;2;643;7
810.68;40;1052;1
810.98;23;632;9
811.21;5;255;6
811.3;21;734;0
813.5;36;983;10
814.34;34;420;3
814.4;26;609;8
814.65;43;467;4
820.04;2;643;7
820.75;23;632;9
821.07;5;255;6
823.37;14;935;10
824.34;34;420;3
824.58;26;609;8
824.84;43;467;4
830.07;2;643;7
830.68;23;632;9
831.26;5;255;6
831.92;32;932;5
833.58;14;935;10
834.2;34;420;3
834.8;43;467;4
840.11;2;643;7
841.48;5;255;6
841.96;32;932;5
843.6;14;935;10
844.41;34;420;3
850.12;2;643;7
851.54;5;255;6
852;32;932;5
852.86;6;891;11
854.47;34;420;3
860.37;2;643;7
861.58;41;1017;6
862.05;37;324;5
863.13;6;891;11
869.08;0;928;10
870.35;2;643;7
872.36;37;324;5
879.22;0;928;10
879.35;28;1080;2
880.3;29;1119;7
882.5;37;324;5
889.23;0;928;10
889.35;8;100;1
889.44;28;1080;2
890.46;29;1119;7
891.81;24;322;9
892.54;37;324;5
896.54;11;233;4
896.63;27;259;0
898.77;17;296;3
899.22;0;928;10
899.27;8;100;1
899.44;28;1080;2
900.6;29;1119;7
901.84;24;322;9
906.63;11;233;4
906.67;27;259;0
908.84;17;296;3
909.4;8;100;1
909.49;28;1080;2
910.56;29;1119;7
911.66;13;236;11
916.34;11;233;4
916.83;27;259;0
918.86;17;296;3
919.43;8;100;1
919.52;28;1080;2
920.59;29;1119;7
921.77;13;236;11
926.66;11;233;4
926.85;27;259;0
928.88;17;296;3
929.47;8;100;1
929.52;28;1080;2
929.7;16;1130;6
931.46;13;236;11
931.86;10;35;8
933.41;23;1023;9
936.68;11;233;4
936.86;27;259;0
938.88;17;296;3
939.36;8;100;1
939.52;28;1080;2
939.73;16;1130;6
941.59;13;236;11
941.86;10;35;8
943.44;23;1023;9
946.72;11;233;4
946.77;30;147;0
948.92;17;296;3
949.52;8;100;1
949.52;28;1080;2
949.77;16;1130;6
951.82;9;569;11
951.86;10;35;8
953.45;23;1023;9
953.86;22;477;5
956.75;11;233;4
956.91;30;147;0
959.57;8;100;1
959.57;28;1080;2
959.8;16;1130;6
961.86;9;569;11
961.91;26;456;8
963.46;23;1023;9
963.99;22;477;5
964.16;2;550;7
966.8;11;233;4
966.94;30;147;0
969.57;8;100;1
969.57;28;1080;2
969.83;16;1130;6
971.33;36;725;10
971.89;9;569;11
972.1;26;456;8
973.48;23;1023;9
973.94;22;477;5
974.21;2;550;7
976.68;11;233;4
977.02;30;147;0
979.57;8;100;1
979.85;16;1130;6
981.4;36;725;10
981.78;34;571;3
981.82;9;569;11
982.13;26;456;8
983.52;23;1023;9
983.99;22;477;5
984.29;2;550;7
986.83;4;250;4
987.08;21;16;0
989.64;40;982;1
989.92;16;1130;6
991.41;36;725;10
991.83;34;571;3
992.21;26;456;8
993.09;39;343;2
994;22;477;5
994.36;2;550;7
996.85;4;250;4
997.12;21;16;0
999.66;40;982;1
999.95;16;1130;6
1001.42;36;725;10
1001.87;34;571;3
1002.28;26;456;8
1003.16;39;343;2
1003.16;24;755;9
1004.05;2;550;7
1006.62;4;250;4
1007.08;21;16;0
1009.71;40;982;1
1009.94;16;1130;6
1011.89;34;571;3
1013.01;39;343;2
1013.42;24;755;9
1016.78;4;250;4
1017.61;32;583;5
1018.46;14;229;10
1019.85;40;982;1
1019.94;41;1110;6
1021.74;34;571;3
1022.75;6;573;11
1023.41;39;343;2
1023.45;24;755;9
1026.57;29;43;7
1026.89;43;29;4
1027.73;32;583;5
1028.49;14;229;10
1029.9;40;982;1
1031.92;34;571;3
1032.82;6;573;11
1033.49;24;755;9
1036.67;29;43;7
1036.85;43;29;4
1037.78;32;583;5
1038.52;14;229;10
1039.97;40;982;1
1040.55;10;458;8
1041.9;34;571;3
1042.87;6;573;11
1043.5;24;755;9
1046.58;29;43;7
1047.83;32;583;5
1048.88;5;1053;6
1050.01;40;982;1
1050.6;10;458;8
1052.8;6;573;11
1053.5;24;755;9
1057.9;32;583;5
1058.93;5;1053;6
1060.04;40;982;1
1060.73;10;458;8
1066.71;0;90;10
1067.95;32;583;5
1069.01;5;1053;6
1070.83;10;458;8
1076.75;0;90;10
1078.01;32;583;5
1080.51;10;458;8
1086.8;0;90;10
1087.86;32;583;5
1090.9;10;458;8
1091.14;27;1050;0
1096.91;0;90;10
1097.98;37;942;5
1100.87;10;458;8
1101.1;27;1050;0
1108.01;37;942;5
1108.15;13;221;11
1108.24;17;891;3
1111.18;27;1050;0
1112.32;28;989;2
1118.23;13;221;11
1118.27;17;891;3
1120.89;26;856;8
1121.22;27;1050;0
1128.31;17;891;3
1128.31;13;221;11
1131.07;26;856;8
1131.12;27;1050;0
1137.64;2;565;7
1138.23;41;804;6
1138.39;13;221;11
1139.74;22;1167;5
1140.96;23;187;9
1141.1;26;856;8
1141.26;30;811;0
1148.35;41;804;6
1149.89;22;1167;5
1151.02;26;856;8
1151.34;30;811;0
1154.94;8;1093;1
1158.39;41;804;6
1159.83;22;1167;5
1161.13;26;856;8
1161.27;36;1040;10
1161.32;30;811;0
1165.07;9;377;11
1165.11;8;1093;1
1168.36;41;804;6
1168.94;39;1039;2
1170.92;11;1129;4
1171.14;26;856;8
1171.32;36;1040;10
1171.42;30;811;0
1175.12;9;377;11
1179.01;39;1039;2
1180.96;11;1129;4
1181.11;26;856;8
1181.33;36;1040;10
1185.19;9;377;11
1188.98;39;1039;2
1189.44;24;931;9
1190.32;32;394;5
1190.95;11;1129;4
1191.01;26;856;8
1191.37;36;1040;10
1193.36;29;676;7
1195.27;9;377;11
1199.63;24;931;9
1200.48;32;394;5
1200.98;11;1129;4
1201.19;36;1040;10
1204.51;21;307;0
1207.38;16;996;6
1208.57;34;330;3
1208.86;40;748;1
1209.71;24;931;9
1210.75;11;1129;4
1211.36;36;1040;10
1214.61;21;307;0
1217.43;16;996;6
1218.62;34;330;3
1219.02;40;748;1
1220.01;24;931;9
1221.02;11;1129;4
1222.83;14;418;10
1224.7;21;307;0
1227.13;16;996;6
1228.66;34;330;3
1229;6;1012;11
1229.04;40;748;1
1230.11;24;931;9
1231.07;11;1129;4
1232.89;14;418;10
1234.75;21;307;0
1237.38;16;996;6
1238.61;34;330;3
1239.04;6;1012;11
1239.1;40;748;1
1241.85;4;1009;4
1244.76;21;307;0
1247.45;16;996;6
1248.7;34;330;3
1249.02;6;1012;11
1251.89;4;1009;4
1254.76;21;307;0
